id	start	end	kind	name	confidence	source	summary
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4081D138:4081D340	4081D138	4081D340	data_region	string_cluster 4081D138	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4081D51F:4081D5D9	4081D51F	4081D5D9	data_region	string_cluster 4081D51F	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4081D70E:4081D7AA	4081D70E	4081D7AA	data_region	string_cluster 4081D70E	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4081D9D8:4081DC71	4081D9D8	4081DC71	data_region	string_cluster 4081D9D8	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081DCE8:4081E0EE	4081DCE8	4081E0EE	data_region	string_cluster 4081DCE8	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4081DDB7:4081DF2B	4081DDB7	4081DF2B	data_region	string_cluster 4081DDB7	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081E214:4081E8AA	4081E214	4081E8AA	data_region	string_cluster 4081E214	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081EA26:4081EC8E	4081EA26	4081EC8E	data_region	string_cluster 4081EA26	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081EDD4:4081EF56	4081EDD4	4081EF56	data_region	string_cluster 4081EDD4	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081F074:4081F520	4081F074	4081F520	data_region	string_cluster 4081F074	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4081F2A7:4081F60D	4081F2A7	4081F60D	data_region	string_cluster 4081F2A7	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081F3DC	4081F3DC		function_candidate	fn4081F3DC	0.95	rom_structure_analysis	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081F7F5:408201CC	4081F7F5	408201CC	data_region	string_cluster 4081F7F5	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4081F8E7:4081FA16	4081F8E7	4081FA16	data_region	string_cluster 4081F8E7	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081FA6C	4081FA6C		function_candidate	fn4081FA6C		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081FC04	4081FC04		function_candidate	fn4081FC04	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081FC36	4081FC36		function_candidate	fn4081FC36	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081FC68	4081FC68		function_candidate	fn4081FC68	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4081FC86	4081FC86		function_candidate	fn4081FC86	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4081FD2C:4081FE1E	4081FD2C	4081FE1E	data_region	string_cluster 4081FD2C	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40820308:40820484	40820308	40820484	data_region	string_cluster 40820308	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082031F:40820AFE	4082031F	40820AFE	data_region	string_cluster 4082031F	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40820C64:40821314	40820C64	40821314	data_region	string_cluster 40820C64	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40820E9C:40820FCD	40820E9C	40820FCD	data_region	string_cluster 40820E9C	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082147B:40821F54	4082147B	40821F54	data_region	string_cluster 4082147B	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408220C4:408231EF	408220C4	408231EF	data_region	string_cluster 408220C4	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408221E0:40822696	408221E0	40822696	data_region	string_cluster 408221E0	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822558	40822558		function_candidate	Function candidate 40822558	0.7	rom_structure_analysis	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822868:40824470	40822868	40824470	data_region	string_cluster 40822868	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822940	40822940		function_candidate	fn40822940	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408229DA	408229DA		function_candidate	fn408229DA	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822A16	40822A16		function_candidate	fn40822A16	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822B9C	40822B9C		function_candidate	fn40822B9C	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822BC8	40822BC8		function_candidate	fn40822BC8	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40822C0C	40822C0C		function_candidate	fn40822C0C	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40823315:4082365D	40823315	4082365D	data_region	string_cluster 40823315	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082383E:408238C2	4082383E	408238C2	data_region	string_cluster 4082383E	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408239D0:40823A5C	408239D0	40823A5C	data_region	string_cluster 408239D0	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40823BD2:408242F1	40823BD2	408242F1	data_region	string_cluster 40823BD2	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408245A0:408249E9	408245A0	408249E9	data_region	string_cluster 408245A0	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40824638	40824638		function_candidate	fn40824638	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082488B:40824A45	4082488B	40824A45	data_region	string_cluster 4082488B	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40824B70:40824E6F	40824B70	40824E6F	data_region	string_cluster 40824B70	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40824B90:40824FFC	40824B90	40824FFC	data_region	string_cluster 40824B90	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40824B94	40824B94		function_candidate	fn40824B94	0.95	rom_structure_analysis	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40825105:40828A60	40825105	40828A60	data_region	string_cluster 40825105	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408251B1:4082529E	408251B1	4082529E	data_region	string_cluster 408251B1	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408253D2:40825413	408253D2	40825413	data_region	string_cluster 408253D2	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408255BD:408256B5	408255BD	408256B5	data_region	string_cluster 408255BD	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40825A93:40825B64	40825A93	40825B64	data_region	string_cluster 40825A93	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40825CD0	40825CD0		function_candidate	fn40825CD0		rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40825D07:40825DDE	40825D07	40825DDE	data_region	string_cluster 40825D07	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40825F8A:408260B8	40825F8A	408260B8	data_region	string_cluster 40825F8A	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408264C7:4082653E	408264C7	4082653E	data_region	string_cluster 408264C7	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40826520	40826520		function_candidate	fn40826520	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40826584	40826584		function_candidate	fn40826584	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408265B6	408265B6		function_candidate	fn408265B6	0.95	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408266CE:40826795	408266CE	40826795	data_region	string_cluster 408266CE	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40826710	40826710		function_candidate	fn40826710		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40826870	40826870		function_candidate	fn40826870		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40827888	40827888		function_candidate	fn40827888	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408278BC:4082796F	408278BC	4082796F	data_region	string_cluster 408278BC	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40827A54	40827A54		function_candidate	fn40827A54	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40827B96	40827B96		function_candidate	fn40827B96	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40827C40	40827C40		function_candidate	fn40827C40	0.95	stackimport	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40827DC1:40827EC1	40827DC1	40827EC1	data_region	string_cluster 40827DC1	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828278	40828278		function_candidate	fn40828278	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828302	40828302		function_candidate	fn40828302	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:408283C6	408283C6		function_candidate	fn408283C6		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082855A	4082855A		function_candidate	fn4082855A	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828644	40828644		function_candidate	fn40828644	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828886	40828886		function_candidate	fn40828886	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082889C	4082889C		function_candidate	fn4082889C	0.95	stackimport	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828D09:4082982D	40828D09	4082982D	data_region	string_cluster 40828D09	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828D48	40828D48		function_candidate	fn40828D48	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40828DFC	40828DFC		function_candidate	Function candidate 40828DFC	0.8	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:408298D5:40829A65	408298D5	40829A65	data_region	string_cluster 408298D5	0.7	stackimport	string_cluster
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082997D:4082AFF4	4082997D	4082AFF4	data_region	string_cluster 4082997D	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:40829E21:40829EE6	40829E21	40829EE6	data_region	string_cluster 40829E21	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40829F2A	40829F2A		function_candidate	fn40829F2A	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:40829F40	40829F40		function_candidate	fn40829F40		rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082A1E4:4082A4AE	4082A1E4	4082A4AE	data_region	string_cluster 4082A1E4	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082A366	4082A366		function_candidate	fn4082A366		rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082A764:4082AAE6	4082A764	4082AAE6	data_region	string_cluster 4082A764	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082A9AC	4082A9AC		function_candidate	fn4082A9AC		rom_structure_analysis	
data_region:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082B143:4082D51B	4082B143	4082D51B	data_region	string_cluster 4082B143	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082B3E2	4082B3E2		function_candidate	fn4082B3E2		rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082B4A4:4082B966	4082B4A4	4082B966	data_region	string_cluster 4082B4A4	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082B91E	4082B91E		function_candidate	fn4082B91E	0.85	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082BE49:4082BF2A	4082BE49	4082BF2A	data_region	string_cluster 4082BE49	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082C33C:4082C440	4082C33C	4082C440	data_region	string_cluster 4082C33C	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082C39A	4082C39A		function_candidate	fn4082C39A	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082C3E0	4082C3E0		function_candidate	fn4082C3E0	0.95	stackimport	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082C412	4082C412		function_candidate	fn4082C412	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082C5C0:4082C6CA	4082C5C0	4082C6CA	data_region	string_cluster 4082C5C0	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082C82E:4082C852	4082C82E	4082C852	data_region	string_cluster 4082C82E	0.7	stackimport	string_cluster
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082C9F1:4082CBC3	4082C9F1	4082CBC3	data_region	string_cluster 4082C9F1	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082CDAE	4082CDAE		function_candidate	fn4082CDAE	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082CE00	4082CE00		function_candidate	fn4082CE00	0.95	rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082CE0A	4082CE0A		function_candidate	fn4082CE0A	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082D1B4:4082D26E	4082D1B4	4082D26E	data_region	string_cluster 4082D1B4	0.7	stackimport	string_cluster
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082D3B4	4082D3B4		function_candidate	fn4082D3B4		rom_structure_analysis	
function_candidate:rom:1994-09---5--10--1----uadra-660av---840a:6973886C:2097152:4082D40A	4082D40A		function_candidate	fn4082D40A	0.95	rom_structure_analysis	
data_region:rom:1995-08---4-27039-----owerbook-190---190:-638E37DD:2097152:4082D441:4082D4F9	4082D441	4082D4F9	data_region	string_cluster 4082D441	0.7	stackimport	string_cluster
